id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,is_remote,company_industry,company_url_direct,district,latitude,longitude
li-4312485065,linkedin,https://www.linkedin.com/jobs/view/4312485065,,Full Stack Engineer - Flutter/Python (m/f/d),BlazeSQL,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315809384,linkedin,https://www.linkedin.com/jobs/view/4315809384,,Full Stack Engineer(m/f/x),topi,"Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315680601,linkedin,https://www.linkedin.com/jobs/view/4315680601,,"Briink - Backend Engineer, AI/ML & Climate Tech (Mid to Senior)",Merantix Capital,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4313020654,linkedin,https://www.linkedin.com/jobs/view/4313020654,,"Briink - Backend Engineer, AI/ML & Climate Tech (Mid to Senior)",Briink,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315081249,linkedin,https://www.linkedin.com/jobs/view/4315081249,,Junior Softwareentwickler KI & Automatisierung (m/w/d),mgm technology partners,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4304549178,linkedin,https://www.linkedin.com/jobs/view/4304549178,,"Senior Backend Engineer, App (m/f/d)",Redcare Pharmacy,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4312250437,linkedin,https://www.linkedin.com/jobs/view/4312250437,,Full Stack Engineer - AI Software Start-up,Glorya GmbH,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4315148347,linkedin,https://www.linkedin.com/jobs/view/4315148347,,Backend Developer (m/f/d),Belden Inc.,"Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4315406481,linkedin,https://www.linkedin.com/jobs/view/4315406481,,Python Software Engineer (all),Sonia,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4297844061,linkedin,https://www.linkedin.com/jobs/view/4297844061,,"Staff Engineer, Python - (Logistics, AI Autopilot)",Delivery Hero,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4292805065,linkedin,https://www.linkedin.com/jobs/view/4292805065,,Backend Engineer - Everyday Banking,N26,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4308015859,linkedin,https://www.linkedin.com/jobs/view/4308015859,,(Senior) Backend Developer (Python + Django) -,Instaffo,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4314973140,linkedin,https://www.linkedin.com/jobs/view/4314973140,,Full Stack Developer (f/m/d),Enpal,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4316918294,linkedin,https://www.linkedin.com/jobs/view/4316918294,,Solution Engineer (JS/Python),Menlo79 GmbH,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4317881465,linkedin,https://www.linkedin.com/jobs/view/4317881465,,Senior Full-Stack Developer,TripleTen,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
in-96b83a6f5f8373aa,indeed,https://de.indeed.com/viewjob?jk=96b83a6f5f8373aa,https://join.com/companies/fourenergy/15064648-werkstudent-it-m-w-d?pid=a13795120131dbe48464,Werkstudent IT (m/w/d),FOURENERGY GmbH,"Berlin, BE, DE",2025-10-21,,False,,http://www.fourenergy.de,Mitte,52.52,13.405
in-5cd82f574b038a8a,indeed,https://de.indeed.com/viewjob?jk=5cd82f574b038a8a,https://join.com/companies/fourenergy/15064067-people-operation-manager?pid=a13795120131dbe48464,People Operation Manager,FOURENERGY GmbH,"Berlin, BE, DE",2025-10-21,,True,,http://www.fourenergy.de,Mitte,52.52,13.405
in-46e5e9ffe6821ca2,indeed,https://de.indeed.com/viewjob?jk=46e5e9ffe6821ca2,http://de.indeed.com/job/development-manager-business-analyst-mwd-46e5e9ffe6821ca2,Development Manager / Business Analyst (m/w/d),hedera gruppe GmbH,"Berlin, BE, DE",2025-10-21,fulltime,True,,,Mitte,52.52,13.405
in-66e0348345c6fcfd,indeed,https://de.indeed.com/viewjob?jk=66e0348345c6fcfd,https://stark.jobs.personio.com/job/2395291?language=en,Strategy & Operations Analyst (all genders),Stark Systems,"Berlin, BE, DE",2025-10-20,fulltime,False,,,Mitte,52.52,13.405
in-3e52fac5ac1b114a,indeed,https://de.indeed.com/viewjob?jk=3e52fac5ac1b114a,https://jobs.smartrecruiters.com/Avaloq1/744000088856564-team-head-business-analyst-mobile-banking-eu,Team Head & Business Analyst Mobile Banking EU,Avaloq,"Berlin, BE, DE",2025-10-20,fulltime,False,,https://www.avaloq.com/en/home,Mitte,52.52,13.405
in-9ccd0b5235410871,indeed,https://de.indeed.com/viewjob?jk=9ccd0b5235410871,https://join.com/companies/positivethinkingcompanytech/15059387-frontend-entwickler-m-w-d?pid=a13795120131dbe48464,Frontend-Entwickler (m/w/d),Collaboration Betters the World,"Berlin, BE, DE",2025-10-20,,True,,,Mitte,52.52,13.405
in-fc0b8129fff22fa9,indeed,https://de.indeed.com/viewjob?jk=fc0b8129fff22fa9,https://jobs.smartrecruiters.com/Avaloq1/744000088838407-business-analyst-production-support-wealth-front,Business Analyst Production Support - Wealth & Front,Avaloq,"Berlin, BE, DE",2025-10-20,fulltime,False,,https://www.avaloq.com/en/home,Mitte,52.52,13.405
in-63bd3dfda89dcf60,indeed,https://de.indeed.com/viewjob?jk=63bd3dfda89dcf60,https://jobs.smartrecruiters.com/enertrag/744000087915405--(senior)-financial-analyst-(m/w/d)-,(Senior) Financial Analyst (m/w/d),ENERTRAG SE,"Berlin, BE, DE",2025-10-15,fulltime,True,,https://enertrag.com,Mitte,52.52,13.405
in-74b84cff7e4df657,indeed,https://de.indeed.com/viewjob?jk=74b84cff7e4df657,https://careers-hyland.icims.com/jobs/12853/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,"Manager, Product Management",Hyland,"Berlin, BE, DE",2025-09-11,fulltime,True,Internet And Software,https://www.hyland.com,Mitte,52.52,13.405
li-4317378289,linkedin,https://www.linkedin.com/jobs/view/4317378289,,Strategy & Operations Analyst (all genders),STARK,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4168366044,linkedin,https://www.linkedin.com/jobs/view/4168366044,,Duales Studium Gesundheitsmanagement (B.A.) am Campus oder virtuell,IU International University of Applied Sciences,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4259083680,linkedin,https://www.linkedin.com/jobs/view/4259083680,,"Manager Marketing Tech & Analytics (m/f/d), Part-Time 20h",Sanoptis,"Berlin, Berlin, Germany",2025-10-20,,False,,,Mitte,52.52,13.405
li-4247164413,linkedin,https://www.linkedin.com/jobs/view/4247164413,,Analyst Strategy & Growth | CGO Office (w/m/d),Enpal,"Berlin, Berlin, Germany",2025-10-19,,False,,,Mitte,52.52,13.405
li-4261742462,linkedin,https://www.linkedin.com/jobs/view/4261742462,,Duales Studium Betriebswirtschaftslehre (B.A) - Schwerpunkt Filiale (m/w/d),SIXT,"Berlin, Berlin, Germany",2025-10-19,,False,,,Mitte,52.52,13.405
li-4313320891,linkedin,https://www.linkedin.com/jobs/view/4313320891,,(Senior) Business Process Analyst,Lloyds Bank Deutschland,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4315569536,linkedin,https://www.linkedin.com/jobs/view/4315569536,,"Senior Strategy Analyst, MENA & Europe (In-House Consulting)",Delivery Hero,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4316028770,linkedin,https://www.linkedin.com/jobs/view/4316028770,,"Business Analyst, AWS Fraud Prevention, Compromise",Amazon Web Services (AWS),"Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4316376680,linkedin,https://www.linkedin.com/jobs/view/4316376680,,Strategy & Business Analyst (d/m/w),Amadeus Fire,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4315707612,linkedin,https://www.linkedin.com/jobs/view/4315707612,,Business Analyst (w/m/d),EY,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4303755234,linkedin,https://www.linkedin.com/jobs/view/4303755234,,Consultant / Business Analyst - Digital Commerce / eCommerce (m/w/x),Deloitte,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4316308822,linkedin,https://www.linkedin.com/jobs/view/4316308822,,Business Analyst (m/w/d) EE Krankenhaus,AOK Systems GmbH,"Frankfurt an der Oder, Brandenburg, Germany",2025-10-17,,False,,,,,
li-4316331453,linkedin,https://www.linkedin.com/jobs/view/4316331453,,Senior Business Analyst (Maternity Cover),Springer Nature,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4294599115,linkedin,https://www.linkedin.com/jobs/view/4294599115,,Business Analyst Datenmigration (all genders),adesso insurance solutions GmbH,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-3733045001,linkedin,https://www.linkedin.com/jobs/view/3733045001,,Senior IT-Consultant / Business Analyst Versicherungen (all genders),adesso SE,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4284405899,linkedin,https://www.linkedin.com/jobs/view/4284405899,,Senior Data Analyst - Size & Fit (all genders) AS,Zalando,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4315201617,linkedin,https://www.linkedin.com/jobs/view/4315201617,,(Junior) Business Process Manager:in (w/m/d),Enpal,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315842473,linkedin,https://www.linkedin.com/jobs/view/4315842473,,(Junior) Business Process Manager:in  (w/m/d),Enpal,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315206447,linkedin,https://www.linkedin.com/jobs/view/4315206447,,Business Process Manager:in (w/m/d),Enpal,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4261126526,linkedin,https://www.linkedin.com/jobs/view/4261126526,,Senior Trading & Promotion Analyst (m/w/d),Just Eat Takeaway.com,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4304988344,linkedin,https://www.linkedin.com/jobs/view/4304988344,,"Fraud Investigation Analyst, AWS Fraud Prevention, Compromise",Amazon Web Services (AWS),"Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-3802371435,linkedin,https://www.linkedin.com/jobs/view/3802371435,,Duales Studium Immobilienwirtschaft (B.A.) am Campus oder virtuell,IU International University of Applied Sciences,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4308026399,linkedin,https://www.linkedin.com/jobs/view/4308026399,,Senior Business Analyst Operations for People & Organisation (all genders),Zalando,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4285533415,linkedin,https://www.linkedin.com/jobs/view/4285533415,,Growth Strategy Analyst (Madrid based),Fever,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4285528619,linkedin,https://www.linkedin.com/jobs/view/4285528619,,Growth Strategy Senior Analyst (Madrid based),Fever,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4318172215,linkedin,https://www.linkedin.com/jobs/view/4318172215,,Lead Technology Management Office (m/w/d),BWI GmbH,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
in-0e0f6e8b2955bd8b,indeed,https://de.indeed.com/viewjob?jk=0e0f6e8b2955bd8b,https://ats.rippling.com/prisma-careers/jobs/d03e082e-5bb1-4295-8e81-64acf7b4408b?jobSite=Indeed,Senior Backend Engineer (TypeScript) [Prisma Postgres],Prisma Data,"Berlin, BE, DE",2025-10-21,fulltime,True,,http://www.prisma.io,Mitte,52.52,13.405
in-0aca44e7c4c80af4,indeed,https://de.indeed.com/viewjob?jk=0aca44e7c4c80af4,https://karriere.medicalhaircompany.com/stellenangebote/Web-Developer-Berlin-Elithair--885339395?ref=9910111000&utm_medium=organic&utm_source=indeed,Web Developer (m/w/d),Medical Hair Company GmbH,"Berlin, BE, DE",2025-10-20,,False,Media News And Publishing,https://medicalhaircompany.com/,Mitte,52.52,13.405
in-c45caff4dcb43487,indeed,https://de.indeed.com/viewjob?jk=c45caff4dcb43487,https://join.com/companies/positivethinkingcompanytech/15061602-java-developer-m-w-d?pid=a13795120131dbe48464,Java Developer (m/w/d),Collaboration Betters the World,"Berlin, BE, DE",2025-10-20,,True,,,Mitte,52.52,13.405
in-1493599a69403c21,indeed,https://de.indeed.com/viewjob?jk=1493599a69403c21,https://www.sumup.com/careers/positions//berlin-germany/engineering/senior-fullstack-engineer/8150297002/?vcc_viewport=desktop&vcc_geo_country=US&vcc_ab_experiments=_website__careers_pages%3Aon%2628006100487%3A27963130817%26default-rollout-173770-18396730089%3Aon%26first-test%3Avariation_1%26everyone%3Aon%26default-rollout-301027-18396730089%3Aon%26default-rollout-345066-18396730089%3Aon%26header_test__only_text__deploytd1_deploytd1%3Atexto_original%26_cl___website__compra_o_arrienda_cta_header%3Awithout_cta&vcc_feature_toggles=_website__navigation_revamp%257C_website__wb_replacement_page_endpoint_careers%257C_website__computed_price%257CU27HjKLUQTyTE3n5Qd8MkW%257C_website__wb_replacement_page_endpoint_manuals%257C_website__prc_coupons%257Ccl_ley_de_transferencias_tracking%257C_cl__homepage_new_ver_test%257C_cl___website__compra_o_arrienda_cta_header&slug=positions,(Senior) Full-Stack Engineer,SumUp,"Berlin, BE, DE",2025-10-20,,False,,https://www.sumup.com/careers/,Mitte,52.52,13.405
in-69d13cf96ad78e21,indeed,https://de.indeed.com/viewjob?jk=69d13cf96ad78e21,https://careers.wolt.com/en/jobs/7337415,Senior Backend Engineer (Golang) - Support Engineering Group,wolt,"Berlin, BE, DE",2025-10-16,fulltime,False,Transport And Freight,https://www.wolt.com,Mitte,52.52,13.405
in-14865c7d36e90a8a,indeed,https://de.indeed.com/viewjob?jk=14865c7d36e90a8a,https://sunday.jobs.personio.de/job/2392023?language=en,Team Lead Magento (all genders),Sunday Natural,"Berlin, BE, DE",2025-10-16,fulltime,False,,https://www.sunday.de/,Mitte,52.52,13.405
in-7b7c7ef60d72a237,indeed,https://de.indeed.com/viewjob?jk=7b7c7ef60d72a237,https://careers.wolt.com/en/jobs/7334825,Senior Backend Engineer (Node.js),wolt,"Berlin, BE, DE",2025-10-15,fulltime,False,Transport And Freight,https://www.wolt.com,Mitte,52.52,13.405
in-127427dd543f82de,indeed,https://de.indeed.com/viewjob?jk=127427dd543f82de,http://de.indeed.com/job/backend-developer-mwd-java-127427dd543f82de,Backend Developer (m/w/d) - Java,Biting Bit GmbH,"Berlin, BE, DE",2025-10-15,fulltime,True,,,Mitte,52.52,13.405
li-4315050227,linkedin,https://www.linkedin.com/jobs/view/4315050227,,Senior Data Scientist  (all genders) in Berlin,Dott,"Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4304673505,linkedin,https://www.linkedin.com/jobs/view/4304673505,,"Software Engineer API (f/m/d) - Node.js, SQL",smartclip,"Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4317843213,linkedin,https://www.linkedin.com/jobs/view/4317843213,,.NET Software Engineer,Noir,"Berlin, Germany",,,False,,,Mitte,52.52,13.405
in-41d058ea18e0dd66,indeed,https://de.indeed.com/viewjob?jk=41d058ea18e0dd66,https://ypog.scope-recruiting.de/?page=job&id=84541&location=6081&utm_campaign=heyrecruit-multiposting&utm_source=indeed&utm_medium=kostenloses-multiposting,Senior Cloud Architect (Azure) (m/w/d),,"Berlin, BE, DE",2025-10-21,fulltime,True,,,Mitte,52.52,13.405
in-007670f0096b32e3,indeed,https://de.indeed.com/viewjob?jk=007670f0096b32e3,https://grnh.se/sgzhdi5o3us,(Junior) Software Engineer (Frontend) (m/w/x),Grover,"Berlin, BE, DE",2025-10-21,fulltime,False,,https://www.grover.com/de-en,Mitte,52.52,13.405
in-b9e574acbde34017,indeed,https://de.indeed.com/viewjob?jk=b9e574acbde34017,https://jobs.ashbyhq.com/sosafe/34b47eda-eace-401b-b8ba-240deedae4b6?utm_source=WRqJjKr3Kw,Staff Engineer - Policy as Code (m/f/d),SoSafe GmbH,"Berlin, BE, DE",2025-10-21,fulltime,False,,https://sosafe-awareness.com/,Mitte,52.52,13.405
in-707418ecf0e1ab74,indeed,https://de.indeed.com/viewjob?jk=707418ecf0e1ab74,https://www.bwi.de/karriere/stellenangebote/job/senior-platform-engineer-kubernetes-ai-services-w-m-d-63597?tx_bwi_jobshow%5Bexternal%5D=0&cHash=54b6a56ae950568af307997bbe04969d,Senior Platform Engineer Kubernetes & AI Services (w/m/d),BWI GmbH,"Berlin, BE, DE",2025-10-21,fulltime,False,,https://www.bwi.de,Mitte,52.52,13.405
in-27a170b507b54ddc,indeed,https://de.indeed.com/viewjob?jk=27a170b507b54ddc,https://join.com/companies/positivethinkingcompanytech/15061585-senior-data-engineer-databricks?pid=a13795120131dbe48464,Senior Data Engineer (Databricks),Collaboration Betters the World,"Berlin, BE, DE",2025-10-20,,True,,,Mitte,52.52,13.405
in-95c3b85e8c7737a7,indeed,https://de.indeed.com/viewjob?jk=95c3b85e8c7737a7,https://jobs.sap.com/job/Berlin-Senior-DevOps-Engineer-%28fmd%29-OpenStack-&-Cloud-Infrastructure-10557/1227513501/?feedId=118200&utm_source=Indeed&utm_campaign=SAP_Indeed,Senior DevOps Engineer (f/m/d) OpenStack & Cloud Infrastructure,SAP,"Berlin, BE, DE",2025-10-20,"parttime, fulltime",False,Internet And Software,http://jobs.sap.com,Mitte,52.52,13.405
in-811352f82d147662,indeed,https://de.indeed.com/viewjob?jk=811352f82d147662,https://karriere.stromnetz.berlin/job/view/1139,IT4IT Systemadministrator*in,Stromnetz Berlin GmbH,"Berlin, BE, DE",2025-10-20,,False,,https://www.stromnetz.berlin,Mitte,52.52,13.405
in-5a37c0e0f2b376b9,indeed,https://de.indeed.com/viewjob?jk=5a37c0e0f2b376b9,https://join.com/companies/qvestgroup/15057322-technology-consultant-oder-it-consultant-m-w-d?pid=a13795120131dbe48464,Technology Consultant oder IT Consultant (m/w/d),Qvest,"Berlin, BE, DE",2025-10-20,parttime,True,,https://www.qvest.com/,Mitte,52.52,13.405
in-6e8cec46e36fb375,indeed,https://de.indeed.com/viewjob?jk=6e8cec46e36fb375,https://hubject-gmbh.jobs.personio.de/job/2395190?language=en,Senior Product Owner – eRoaming (all genders),Hubject GmbH,"Berlin, BE, DE",2025-10-20,fulltime,True,,http://www.hubject.de,Mitte,52.52,13.405
in-7c75faffee6630df,indeed,https://de.indeed.com/viewjob?jk=7c75faffee6630df,http://de.indeed.com/job/chief-technology-officer-cto-mwd-7c75faffee6630df,Chief Technology Officer (CTO) (m/w/d),LINEAR SERVICE GMBH,"Berlin, BE, DE",2025-10-20,fulltime,True,,,Mitte,52.52,13.405
in-155a879cbf263f46,indeed,https://de.indeed.com/viewjob?jk=155a879cbf263f46,https://t.gohiring.com/h/f4641bba888b5dff67c61ce88e86dd7cf6aaae350ee3323675bb9dd4bd543624?source=Indeed,Senior (Lead) Softwareentwickler Java (all genders),]init[ AG,"Berlin, BE, DE",2025-10-17,"parttime, fulltime",True,,https://www.init.de,Mitte,52.52,13.405
in-87c4941d615fa942,indeed,https://de.indeed.com/viewjob?jk=87c4941d615fa942,https://t.gohiring.com/h/5246f13cc14d9cc033ae9bb1efbc4f3938ee1155fbbb5747c19f1c099cf2a7b4?source=Indeed,Senior Softwareentwickler IAM (all genders),]init[ AG,"Berlin, BE, DE",2025-10-17,"parttime, fulltime",True,,https://www.init.de,Mitte,52.52,13.405
in-9585ab0b4bd15d8b,indeed,https://de.indeed.com/viewjob?jk=9585ab0b4bd15d8b,https://t.gohiring.com/h/a1a756df7d7b10e91bc78d2aa50a8d3e71137c8965ce2af801c4f06ce1cba0b6?source=Indeed,Senior QA Engineer (m/w/d),Lumenaza,"Berlin-Kreuzberg, BE, DE",2025-10-17,fulltime,True,,,Kreuzberg,52.4964,13.4184
in-22dd869e5b1700b7,indeed,https://de.indeed.com/viewjob?jk=22dd869e5b1700b7,https://bertrandtgroup.onlyfy.jobs/job/dt50qrn9m91g9v6sb6h3pl3p39dfjcj,DevOps- und Infrastrukturentwickler (m/w/d) – Sichere Kommunikationssysteme,Bertrandt,"Berlin, BE, DE",2025-10-17,fulltime,True,Auto,http://www.bertrandt.com/,Mitte,52.52,13.405
in-bc92cf95c3800d30,indeed,https://de.indeed.com/viewjob?jk=bc92cf95c3800d30,https://jobs.iti-software.de/offer/frontend-softwaretesterin-manuell-t/344849b4-6acb-4b47-a663-eb46beca8ac5,Frontend Softwaretester*in Manuell / Testautomatisierung (m/w/d),IT & I Internet-Technologien und Informationsverarbeitungs-GmbH,"Berlin, BE, DE",2025-10-17,fulltime,False,,,Mitte,52.52,13.405
in-a958b7a5ec8e9e2f,indeed,https://de.indeed.com/viewjob?jk=a958b7a5ec8e9e2f,https://nomitri.recruitee.com/o/experienced-full-stack-backend-engineer-at-fast-growing-berlin-ai-company?source=Indeed,Experienced Full Stack Backend Engineer at fast growing Berlin AI company,Nomitri,"Berlin, BE, DE",2025-10-17,fulltime,True,,,Mitte,52.52,13.405
in-629922a6b5e05975,indeed,https://de.indeed.com/viewjob?jk=629922a6b5e05975,https://www.amazon.jobs/jobs/3098362/aws-security-assurance-services-practice-manager-germany--eu-aws-security-assurance-services-?cmpid=DA_INAD200785B,"AWS Security Assurance Services, Practice Manager, Germany & EU, AWS Security Assurance Services",Amazon Web Services,"Berlin, BE, DE",2025-09-16,fulltime,False,,https://aws.amazon.com/careers/why-aws/,Mitte,52.52,13.405
in-11c559d43cf59d2d,indeed,https://de.indeed.com/viewjob?jk=11c559d43cf59d2d,https://www.amazon.jobs/jobs/3063461/senior-solutions-architect-germany-public-sector?cmpid=DA_INAD200785B,"Senior Solutions Architect, Germany Public Sector",Amazon Web Services,"Berlin, BE, DE",2025-08-13,fulltime,False,,https://aws.amazon.com/careers/why-aws/,Mitte,52.52,13.405
in-1fe7345bbe422233,indeed,https://de.indeed.com/viewjob?jk=1fe7345bbe422233,https://www.amazon.jobs/jobs/2968254/senior-delivery-consultant-genaiml-aws-professional-services?cmpid=DA_INAD200785B,"Senior Delivery Consultant- GenAI/ML, AWS, Professional Services",Amazon Web Services,"Berlin, BE, DE",2025-04-16,fulltime,False,,https://aws.amazon.com/careers/why-aws/,Mitte,52.52,13.405
in-a2487412955720b8,indeed,https://de.indeed.com/viewjob?jk=a2487412955720b8,https://www.amazon.jobs/jobs/2935485/delivery-consultant--databases-migration--modernisation-am?cmpid=DA_INAD200785B,"Delivery Consultant - Databases Migration & Modernisation, AM3",Amazon Web Services,"Berlin, BE, DE",2025-03-05,fulltime,False,,https://aws.amazon.com/careers/why-aws/,Mitte,52.52,13.405
li-4306734677,linkedin,https://www.linkedin.com/jobs/view/4306734677,,"DevOPS/Systems Engineer, Managed Operations",Amazon Web Services (AWS),"Berlin, Germany",2025-10-18,,False,,,Mitte,52.52,13.405
li-4313864777,linkedin,https://www.linkedin.com/jobs/view/4313864777,,IT Consultant (m/w/d),Adinger,"Berlin, Berlin, Germany",2025-10-18,,False,,,Mitte,52.52,13.405
li-4316090564,linkedin,https://www.linkedin.com/jobs/view/4316090564,,DevOps Enablement,develop,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4309532635,linkedin,https://www.linkedin.com/jobs/view/4309532635,,Site Reliability Engineering Architect,Cavendish Professionals,"Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4313383118,linkedin,https://www.linkedin.com/jobs/view/4313383118,,Junior Linux Systemadministrator (m/w/d),ssystems GmbH,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4316332779,linkedin,https://www.linkedin.com/jobs/view/4316332779,,(Senior) DevOps Engineer (w/m/d),Bechtle,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4313305995,linkedin,https://www.linkedin.com/jobs/view/4313305995,,Interim DevOps Architekt (m/w/d),Michael Page,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4253778493,linkedin,https://www.linkedin.com/jobs/view/4253778493,,Associate DevOps Engineer (m/w/d),Bundesdruckerei-Gruppe,"Berlin, Berlin, Germany",2025-10-17,,False,,,Mitte,52.52,13.405
li-4315861418,linkedin,https://www.linkedin.com/jobs/view/4315861418,,Mid-Level-DevOps/Cloud Engineer (m/w/d),ezeep,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315879325,linkedin,https://www.linkedin.com/jobs/view/4315879325,,"Senior Site Reliability Engineer (m,w,d)",ZABEL,"Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315234705,linkedin,https://www.linkedin.com/jobs/view/4315234705,,(Senior) Site Reliability Engineer / DevOps (m/f/x),flaschenpost SE,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315672725,linkedin,https://www.linkedin.com/jobs/view/4315672725,,Cloud Architect,THRYVE,"Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4315896711,linkedin,https://www.linkedin.com/jobs/view/4315896711,,DevOps Engineer - Network & Systems (m/w/d),Deutscher BundeswehrVerband e.V.,"Berlin, Berlin, Germany",2025-10-16,,False,,,Mitte,52.52,13.405
li-4312262066,linkedin,https://www.linkedin.com/jobs/view/4312262066,,DevOps Engineer (w/m/d) CityLAB,Technologiestiftung Berlin,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4314738287,linkedin,https://www.linkedin.com/jobs/view/4314738287,,Engineering Manager - DevOps,Impala Search,"Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4312276220,linkedin,https://www.linkedin.com/jobs/view/4312276220,,Junior Data Engineer (m/w/d),CBTW,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4302689066,linkedin,https://www.linkedin.com/jobs/view/4302689066,,Team Lead Cloud Infrastructure & Transformation (m/f/d),Simon-Kucher,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4302958602,linkedin,https://www.linkedin.com/jobs/view/4302958602,,"Site Reliability Engineer, Cloud Security",Miro,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4312287377,linkedin,https://www.linkedin.com/jobs/view/4312287377,,Senior Security Engineer (m/w/d),bonify Germany,"Berlin, Berlin, Germany",2025-10-15,,False,,,Mitte,52.52,13.405
li-4317819381,linkedin,https://www.linkedin.com/jobs/view/4317819381,,SecOps Engineer - Active Directory (m/w/d),BWI GmbH,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4318116156,linkedin,https://www.linkedin.com/jobs/view/4318116156,,Site Reliability Expert II - all genders,Lightspeed Commerce,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
li-4310438046,linkedin,https://www.linkedin.com/jobs/view/4310438046,,"Senior Manager, Engineering",Staffbase,"Berlin, Berlin, Germany",,,False,,,Mitte,52.52,13.405
in-5b7912124c6017dd,indeed,https://de.indeed.com/viewjob?jk=5b7912124c6017dd,https://t.gohiring.com/h/2c7aa3a64d5ee1e042ea9e20951ba471ee9cb384c8507f695cdee147e0205436?source=Indeed,Full-Stack Engineer (TypeScript / Next.js) (m/f/d),CLARK Holding SE,"Berlin, BE, DE",2025-10-21,fulltime,False,,,Mitte,52.52,13.405
